"year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","percent_total_votes"
"2004","VIRGINIA","VA","GOOCHLAND","51075","GEORGE W. BUSH","REPUBLICAN",6668,10338,64.4999032694912
"2004","VIRGINIA","VA","GRAYSON","51077","GEORGE W. BUSH","REPUBLICAN",4655,7137,65.2234832562701
"2004","VIRGINIA","VA","GREENE","51079","GEORGE W. BUSH","REPUBLICAN",4570,6939,65.8596339530192
"2004","VIRGINIA","VA","GREENSVILLE","51081","JOHN KERRY","DEMOCRAT",2514,4258,59.0418036636919
"2004","VIRGINIA","VA","HALIFAX","51083","GEORGE W. BUSH","REPUBLICAN",8363,14656,57.0619541484716
"2004","VIRGINIA","VA","HANOVER","51085","GEORGE W. BUSH","REPUBLICAN",35404,49611,71.3632057406624
"2004","VIRGINIA","VA","HENRICO","51087","GEORGE W. BUSH","REPUBLICAN",71809,133418,53.8225726663569
"2004","VIRGINIA","VA","HENRY","51089","GEORGE W. BUSH","REPUBLICAN",13358,23458,56.9443260294995
"2004","ARKANSAS","AR","PIKE","5109","GEORGE W. BUSH","REPUBLICAN",2013,3367,59.7861597861598
"2004","VIRGINIA","VA","HIGHLAND","51091","GEORGE W. BUSH","REPUBLICAN",982,1520,64.6052631578947
"2004","VIRGINIA","VA","ISLE OF WIGHT","51093","GEORGE W. BUSH","REPUBLICAN",9929,15871,62.5606452019406
"2004","VIRGINIA","VA","JAMES CITY","51095","GEORGE W. BUSH","REPUBLICAN",18949,31090,60.9488581537472
"2004","VIRGINIA","VA","KING AND QUEEN","51097","GEORGE W. BUSH","REPUBLICAN",1737,3286,52.8606208155812
"2004","VIRGINIA","VA","KING GEORGE","51099","GEORGE W. BUSH","REPUBLICAN",5124,7921,64.6888019189496
"2004","VIRGINIA","VA","KING WILLIAM","51101","GEORGE W. BUSH","REPUBLICAN",4397,6872,63.9842840512224
"2004","VIRGINIA","VA","LANCASTER","51103","GEORGE W. BUSH","REPUBLICAN",3724,6230,59.7752808988764
"2004","VIRGINIA","VA","LEE","51105","GEORGE W. BUSH","REPUBLICAN",5664,9770,57.9733879222108
"2004","VIRGINIA","VA","LOUDOUN","51107","GEORGE W. BUSH","REPUBLICAN",60382,108430,55.687540348612
"2004","VIRGINIA","VA","LOUISA","51109","GEORGE W. BUSH","REPUBLICAN",7083,12035,58.8533444121313
"2004","ARKANSAS","AR","POINSETT","5111","JOHN KERRY","DEMOCRAT",4069,7723,52.6867797488023
"2004","VIRGINIA","VA","LUNENBURG","51111","GEORGE W. BUSH","REPUBLICAN",2858,5245,54.4899904671115
"2004","VIRGINIA","VA","MADISON","51113","GEORGE W. BUSH","REPUBLICAN",3556,5772,61.6077616077616
"2004","VIRGINIA","VA","MATHEWS","51115","GEORGE W. BUSH","REPUBLICAN",3497,5129,68.1809319555469
"2004","VIRGINIA","VA","MECKLENBURG","51117","GEORGE W. BUSH","REPUBLICAN",7319,12780,57.2691705790297
"2004","VIRGINIA","VA","MIDDLESEX","51119","GEORGE W. BUSH","REPUBLICAN",3336,5377,62.0420308722336
"2004","VIRGINIA","VA","MONTGOMERY","51121","GEORGE W. BUSH","REPUBLICAN",17070,31515,54.1646834840552
"2004","VIRGINIA","VA","NELSON","51125","JOHN KERRY","DEMOCRAT",3543,7139,49.628799551758
"2004","VIRGINIA","VA","NEW KENT","51127","GEORGE W. BUSH","REPUBLICAN",5414,7946,68.1349106468663
"2004","ARKANSAS","AR","POLK","5113","GEORGE W. BUSH","REPUBLICAN",5192,7799,66.5726375176305
"2004","VIRGINIA","VA","NORTHAMPTON","51131","JOHN KERRY","DEMOCRAT",2775,5499,50.4637206764866
"2004","VIRGINIA","VA","NORTHUMBERLAND","51133","GEORGE W. BUSH","REPUBLICAN",3832,6409,59.790919020128
"2004","VIRGINIA","VA","NOTTOWAY","51135","GEORGE W. BUSH","REPUBLICAN",3303,6030,54.7761194029851
"2004","VIRGINIA","VA","ORANGE","51137","GEORGE W. BUSH","REPUBLICAN",7749,12928,59.9396658415842
"2004","VIRGINIA","VA","PAGE","51139","GEORGE W. BUSH","REPUBLICAN",6221,9603,64.7818390086431
"2004","VIRGINIA","VA","PATRICK","51141","GEORGE W. BUSH","REPUBLICAN",5507,8215,67.0359099208764
"2004","VIRGINIA","VA","PITTSYLVANIA","51143","GEORGE W. BUSH","REPUBLICAN",17673,27417,64.4600065652697
"2004","VIRGINIA","VA","POWHATAN","51145","GEORGE W. BUSH","REPUBLICAN",8955,12163,73.6249280605114
"2004","VIRGINIA","VA","PRINCE EDWARD","51147","JOHN KERRY","DEMOCRAT",3632,7316,49.6446145434664
"2004","VIRGINIA","VA","PRINCE GEORGE","51149","GEORGE W. BUSH","REPUBLICAN",8131,13254,61.3475177304965
"2004","ARKANSAS","AR","POPE","5115","GEORGE W. BUSH","REPUBLICAN",13614,20902,65.1325232035212
"2004","VIRGINIA","VA","PRINCE WILLIAM","51153","GEORGE W. BUSH","REPUBLICAN",69776,132063,52.8353891703202
"2004","VIRGINIA","VA","PULASKI","51155","GEORGE W. BUSH","REPUBLICAN",8769,14251,61.5325240334012
"2004","VIRGINIA","VA","RAPPAHANNOCK","51157","GEORGE W. BUSH","REPUBLICAN",2172,4050,53.6296296296296
"2004","VIRGINIA","VA","RICHMOND","51159","GEORGE W. BUSH","REPUBLICAN",2082,3361,61.9458494495686
"2004","VIRGINIA","VA","ROANOKE","51161","GEORGE W. BUSH","REPUBLICAN",30596,46973,65.1352904860239
"2004","VIRGINIA","VA","ROCKBRIDGE","51163","GEORGE W. BUSH","REPUBLICAN",5412,9181,58.9478270340921
"2004","VIRGINIA","VA","ROCKINGHAM","51165","GEORGE W. BUSH","REPUBLICAN",21737,29216,74.401013143483
"2004","VIRGINIA","VA","RUSSELL","51167","GEORGE W. BUSH","REPUBLICAN",6077,11423,53.1996848463626
"2004","VIRGINIA","VA","SCOTT","51169","GEORGE W. BUSH","REPUBLICAN",6479,9967,65.0045148991672
"2004","ARKANSAS","AR","PRAIRIE","5117","GEORGE W. BUSH","REPUBLICAN",2030,3624,56.0154525386314
"2004","VIRGINIA","VA","SHENANDOAH","51171","GEORGE W. BUSH","REPUBLICAN",11820,17146,68.937361483728
"2004","VIRGINIA","VA","SMYTH","51173","GEORGE W. BUSH","REPUBLICAN",7906,12319,64.1772871174608
"2004","VIRGINIA","VA","SOUTHAMPTON","51175","GEORGE W. BUSH","REPUBLICAN",4018,7492,53.630539241858
"2004","VIRGINIA","VA","SPOTSYLVANIA","51177","GEORGE W. BUSH","REPUBLICAN",28527,45445,62.7725822422709
"2004","VIRGINIA","VA","STAFFORD","51179","GEORGE W. BUSH","REPUBLICAN",28500,45986,61.9753838124647
"2004","VIRGINIA","VA","SURRY","51181","JOHN KERRY","DEMOCRAT",1954,3522,55.4798409994321
"2004","VIRGINIA","VA","SUSSEX","51183","JOHN KERRY","DEMOCRAT",2420,4345,55.6962025316456
"2004","VIRGINIA","VA","TAZEWELL","51185","GEORGE W. BUSH","REPUBLICAN",10039,17480,57.4313501144165
"2004","VIRGINIA","VA","WARREN","51187","GEORGE W. BUSH","REPUBLICAN",8600,14068,61.1316462894512
"2004","ARKANSAS","AR","PULASKI","5119","JOHN KERRY","DEMOCRAT",82755,151758,54.5308978768829
"2004","VIRGINIA","VA","WASHINGTON","51191","GEORGE W. BUSH","REPUBLICAN",14749,22514,65.5103491161055
"2004","VIRGINIA","VA","WESTMORELAND","51193","GEORGE W. BUSH","REPUBLICAN",3433,6848,50.1314252336449
"2004","VIRGINIA","VA","WISE","51195","GEORGE W. BUSH","REPUBLICAN",8330,14312,58.2029066517608
"2004","VIRGINIA","VA","WYTHE","51197","GEORGE W. BUSH","REPUBLICAN",7911,11554,68.4697940107322
"2004","VIRGINIA","VA","YORK","51199","GEORGE W. BUSH","REPUBLICAN",19396,29880,64.912985274431
"2004","ARKANSAS","AR","RANDOLPH","5121","JOHN KERRY","DEMOCRAT",3412,6667,51.1774411279436
"2004","ARKANSAS","AR","ST. FRANCIS","5123","JOHN KERRY","DEMOCRAT",5684,9588,59.2824363788068
"2004","ARKANSAS","AR","SALINE","5125","GEORGE W. BUSH","REPUBLICAN",24864,39376,63.1450629825274
"2004","ARKANSAS","AR","SCOTT","5127","GEORGE W. BUSH","REPUBLICAN",2514,4038,62.258543833581
"2004","ARKANSAS","AR","SEARCY","5129","GEORGE W. BUSH","REPUBLICAN",2565,3992,64.2535070140281
"2004","ARKANSAS","AR","SEBASTIAN","5131","GEORGE W. BUSH","REPUBLICAN",27303,44211,61.7561240415281
"2004","ARKANSAS","AR","SEVIER","5133","GEORGE W. BUSH","REPUBLICAN",2516,4601,54.6837643990437
"2004","ARKANSAS","AR","SHARP","5135","GEORGE W. BUSH","REPUBLICAN",4097,7470,54.8460508701473
"2004","ARKANSAS","AR","STONE","5137","GEORGE W. BUSH","REPUBLICAN",3188,5549,57.4517931158767
"2004","ARKANSAS","AR","UNION","5139","GEORGE W. BUSH","REPUBLICAN",10502,17832,58.8941229250785
"2004","ARKANSAS","AR","VAN BUREN","5141","GEORGE W. BUSH","REPUBLICAN",3988,7374,54.0819094114456
"2004","ARKANSAS","AR","WASHINGTON","5143","GEORGE W. BUSH","REPUBLICAN",35726,64103,55.7321810211691
"2004","ARKANSAS","AR","WHITE","5145","GEORGE W. BUSH","REPUBLICAN",17001,26425,64.3368022705771
"2004","ARKANSAS","AR","WOODRUFF","5147","JOHN KERRY","DEMOCRAT",1972,3026,65.1685393258427
"2004","ARKANSAS","AR","YELL","5149","GEORGE W. BUSH","REPUBLICAN",3678,6659,55.2335185463283
"2004","VIRGINIA","VA","ALEXANDRIA","51510","JOHN KERRY","DEMOCRAT",41116,61515,66.8389823620255
"2004","VIRGINIA","VA","BEDFORD","51515","GEORGE W. BUSH","REPUBLICAN",1472,2542,57.9071597167585
"2004","VIRGINIA","VA","BRISTOL","51520","GEORGE W. BUSH","REPUBLICAN",4275,6724,63.5782272456871
"2004","VIRGINIA","VA","BUENA VISTA","51530","GEORGE W. BUSH","REPUBLICAN",1417,2389,59.3135203013813
"2004","VIRGINIA","VA","CHARLOTTESVILLE","51540","JOHN KERRY","DEMOCRAT",11088,15450,71.7669902912621
"2004","VIRGINIA","VA","CHESAPEAKE","51550","GEORGE W. BUSH","REPUBLICAN",52283,91541,57.1142985110497
"2004","VIRGINIA","VA","COLONIAL HEIGHTS","51570","GEORGE W. BUSH","REPUBLICAN",6129,8231,74.4623982505163
"2004","VIRGINIA","VA","COVINGTON","51580","JOHN KERRY","DEMOCRAT",1179,2301,51.238591916558
"2004","VIRGINIA","VA","DANVILLE","51590","JOHN KERRY","DEMOCRAT",9436,19112,49.3721222268732
"2004","VIRGINIA","VA","EMPORIA","51595","JOHN KERRY","DEMOCRAT",1247,2221,56.1458802341288
"2004","VIRGINIA","VA","FAIRFAX","51600","JOHN KERRY","DEMOCRAT",5395,10546,51.1568367153423
"2004","VIRGINIA","VA","FALLS CHURCH","51610","JOHN KERRY","DEMOCRAT",3944,6098,64.6769432600853
"2004","VIRGINIA","VA","FRANKLIN","51620","JOHN KERRY","DEMOCRAT",1910,3536,54.0158371040724
"2004","VIRGINIA","VA","FREDERICKSBURG","51630","JOHN KERRY","DEMOCRAT",4085,7542,54.1633518960488
"2004","VIRGINIA","VA","GALAX","51640","GEORGE W. BUSH","REPUBLICAN",1336,2335,57.2162740899358
"2004","VIRGINIA","VA","HAMPTON","51650","JOHN KERRY","DEMOCRAT",32016,55741,57.4370750435048
"2004","VIRGINIA","VA","HARRISONBURG","51660","GEORGE W. BUSH","REPUBLICAN",6165,11030,55.8930190389846
"2004","VIRGINIA","VA","HOPEWELL","51670","GEORGE W. BUSH","REPUBLICAN",4251,7936,53.5660282258064
"2004","VIRGINIA","VA","LEXINGTON","51678","JOHN KERRY","DEMOCRAT",1340,2349,57.0455512984249
"2004","VIRGINIA","VA","LYNCHBURG","51680","GEORGE W. BUSH","REPUBLICAN",14400,26340,54.6697038724374
"2004","VIRGINIA","VA","MANASSAS","51683","GEORGE W. BUSH","REPUBLICAN",7257,12903,56.2427342478493
"2004","VIRGINIA","VA","MANASSAS PARK","51685","GEORGE W. BUSH","REPUBLICAN",1807,3332,54.2316926770708
"2004","VIRGINIA","VA","MARTINSVILLE","51690","JOHN KERRY","DEMOCRAT",3036,5603,54.1852578975549
"2004","VIRGINIA","VA","NEWPORT NEWS","51700","JOHN KERRY","DEMOCRAT",35319,67952,51.9763951024252
"2004","VIRGINIA","VA","NORFOLK","51710","JOHN KERRY","DEMOCRAT",43518,70570,61.6664304945444
"2004","VIRGINIA","VA","NORTON","51720","GEORGE W. BUSH","REPUBLICAN",768,1504,51.063829787234
"2004","VIRGINIA","VA","PETERSBURG","51730","JOHN KERRY","DEMOCRAT",9682,11949,81.0277010628504
"2004","VIRGINIA","VA","POQUOSON","51735","GEORGE W. BUSH","REPUBLICAN",5004,6480,77.2222222222222
"2004","VIRGINIA","VA","PORTSMOUTH","51740","JOHN KERRY","DEMOCRAT",24112,39534,60.9905397885364
"2004","VIRGINIA","VA","RADFORD","51750","GEORGE W. BUSH","REPUBLICAN",2564,4845,52.9205366357069
"2004","VIRGINIA","VA","RICHMOND","51760","JOHN KERRY","DEMOCRAT",52167,74325,70.1876892028254
"2004","VIRGINIA","VA","ROANOKE","51770","JOHN KERRY","DEMOCRAT",18862,36000,52.3944444444444
"2004","VIRGINIA","VA","SALEM","51775","GEORGE W. BUSH","REPUBLICAN",7115,11484,61.9557645419714
"2004","VIRGINIA","VA","STAUNTON","51790","GEORGE W. BUSH","REPUBLICAN",5805,9629,60.2866341260775
"2004","VIRGINIA","VA","SUFFOLK","51800","GEORGE W. BUSH","REPUBLICAN",16763,32189,52.0767964211377
"2004","VIRGINIA","VA","VIRGINIA BEACH","51810","GEORGE W. BUSH","REPUBLICAN",103752,175687,59.0550239915304
"2004","VIRGINIA","VA","WAYNESBORO","51820","GEORGE W. BUSH","REPUBLICAN",5092,7963,63.9457490895391
"2004","VIRGINIA","VA","WILLIAMSBURG","51830","JOHN KERRY","DEMOCRAT",2216,4320,51.2962962962963
"2004","VIRGINIA","VA","WINCHESTER","51840","GEORGE W. BUSH","REPUBLICAN",5283,9343,56.5450069570802
"2004","WASHINGTON","WA","ADAMS","53001","GEORGE W. BUSH","REPUBLICAN",3751,5127,73.1616929978545
"2004","WASHINGTON","WA","ASOTIN","53003","GEORGE W. BUSH","REPUBLICAN",5320,8786,60.5508763942636
"2004","WASHINGTON","WA","BENTON","53005","GEORGE W. BUSH","REPUBLICAN",44350,66886,66.3068504619801
"2004","WASHINGTON","WA","CHELAN","53007","GEORGE W. BUSH","REPUBLICAN",18482,29396,62.8724996598177
"2004","WASHINGTON","WA","CLALLAM","53009","GEORGE W. BUSH","REPUBLICAN",18871,36766,51.3273132785726
"2004","WASHINGTON","WA","CLARK","53011","GEORGE W. BUSH","REPUBLICAN",88646,170439,52.0103966815107
"2004","WASHINGTON","WA","COLUMBIA","53013","GEORGE W. BUSH","REPUBLICAN",1470,2107,69.7674418604651
"2004","WASHINGTON","WA","COWLITZ","53015","JOHN KERRY","DEMOCRAT",21589,42473,50.8299390200833
"2004","WASHINGTON","WA","DOUGLAS","53017","GEORGE W. BUSH","REPUBLICAN",8900,13372,66.5569847442417
"2004","WASHINGTON","WA","FERRY","53019","GEORGE W. BUSH","REPUBLICAN",2019,3341,60.4310086800359
"2004","WASHINGTON","WA","FRANKLIN","53021","GEORGE W. BUSH","REPUBLICAN",10757,16159,66.5697134723683
"2004","WASHINGTON","WA","GARFIELD","53023","GEORGE W. BUSH","REPUBLICAN",935,1320,70.8333333333333
"2004","WASHINGTON","WA","GRANT","53025","GEORGE W. BUSH","REPUBLICAN",17799,25995,68.4708597807271
"2004","WASHINGTON","WA","GRAYS HARBOR","53027","JOHN KERRY","DEMOCRAT",14583,27953,52.1697134475727
"2004","WASHINGTON","WA","ISLAND","53029","GEORGE W. BUSH","REPUBLICAN",19754,38559,51.2305817059571
"2004","WASHINGTON","WA","JEFFERSON","53031","JOHN KERRY","DEMOCRAT",11610,18616,62.3657069187795
"2004","WASHINGTON","WA","KING","53033","JOHN KERRY","DEMOCRAT",580378,893534,64.9530963567139
"2004","WASHINGTON","WA","KITSAP","53035","JOHN KERRY","DEMOCRAT",60796,118453,51.3249981005124
"2004","WASHINGTON","WA","KITTITAS","53037","GEORGE W. BUSH","REPUBLICAN",9052,16084,56.2795324546133
"2004","WASHINGTON","WA","KLICKITAT","53039","GEORGE W. BUSH","REPUBLICAN",5016,9237,54.3033452419617
"2004","WASHINGTON","WA","LEWIS","53041","GEORGE W. BUSH","REPUBLICAN",21042,32428,64.8883680769705
"2004","WASHINGTON","WA","LINCOLN","53043","GEORGE W. BUSH","REPUBLICAN",4015,5811,69.0930992944416
"2004","WASHINGTON","WA","MASON","53045","JOHN KERRY","DEMOCRAT",12894,25394,50.7757738048358
"2004","WASHINGTON","WA","OKANOGAN","53047","GEORGE W. BUSH","REPUBLICAN",9636,16342,58.964631012116
"2004","WASHINGTON","WA","PACIFIC","53049","JOHN KERRY","DEMOCRAT",5570,10431,53.3985236314831
"2004","WASHINGTON","WA","PEND OREILLE","53051","GEORGE W. BUSH","REPUBLICAN",3693,6198,59.5837366892546
"2004","WASHINGTON","WA","PIERCE","53053","JOHN KERRY","DEMOCRAT",158231,313331,50.4996313802337
"2004","WASHINGTON","WA","SAN JUAN","53055","JOHN KERRY","DEMOCRAT",6589,10088,65.3152260111023
"2004","WASHINGTON","WA","SKAGIT","53057","GEORGE W. BUSH","REPUBLICAN",26139,52230,50.0459506031017
"2004","WASHINGTON","WA","SKAMANIA","53059","GEORGE W. BUSH","REPUBLICAN",2695,5159,52.2388059701493
"2004","WASHINGTON","WA","SNOHOMISH","53061","JOHN KERRY","DEMOCRAT",156468,294997,53.0405393953159
"2004","WASHINGTON","WA","SPOKANE","53063","GEORGE W. BUSH","REPUBLICAN",111606,202587,55.0904056035185
"2004","WASHINGTON","WA","STEVENS","53065","GEORGE W. BUSH","REPUBLICAN",13015,20340,63.9872173058014
"2004","WASHINGTON","WA","THURSTON","53067","JOHN KERRY","DEMOCRAT",62650,112789,55.5461968809015
"2004","WASHINGTON","WA","WAHKIAKUM","53069","GEORGE W. BUSH","REPUBLICAN",1171,2235,52.3937360178971
"2004","WASHINGTON","WA","WALLA WALLA","53071","GEORGE W. BUSH","REPUBLICAN",14323,22925,62.4776444929117
"2004","WASHINGTON","WA","WHATCOM","53073","JOHN KERRY","DEMOCRAT",48268,90394,53.3973493815961
"2004","WASHINGTON","WA","WHITMAN","53075","GEORGE W. BUSH","REPUBLICAN",9397,18012,52.170775038863
"2004","WASHINGTON","WA","YAKIMA","53077","GEORGE W. BUSH","REPUBLICAN",43352,72790,59.5576315427943
"2004","WEST VIRGINIA","WV","BARBOUR","54001","GEORGE W. BUSH","REPUBLICAN",4004,6655,60.1652892561983
"2004","WEST VIRGINIA","WV","BERKELEY","54003","GEORGE W. BUSH","REPUBLICAN",21293,33785,63.0250110996004
"2004","WEST VIRGINIA","WV","BOONE","54005","JOHN KERRY","DEMOCRAT",5933,10198,58.1780741321828
"2004","WEST VIRGINIA","WV","BRAXTON","54007","JOHN KERRY","DEMOCRAT",3035,6051,50.1569988431664
"2004","WEST VIRGINIA","WV","BROOKE","54009","JOHN KERRY","DEMOCRAT",5493,10773,50.9885825675299
"2004","WEST VIRGINIA","WV","CABELL","54011","GEORGE W. BUSH","REPUBLICAN",21035,37950,55.4281949934124
"2004","WEST VIRGINIA","WV","CALHOUN","54013","GEORGE W. BUSH","REPUBLICAN",1360,2661,51.108605787298
"2004","WEST VIRGINIA","WV","CLAY","54015","GEORGE W. BUSH","REPUBLICAN",2198,4072,53.9783889980354
"2004","WEST VIRGINIA","WV","DODDRIDGE","54017","GEORGE W. BUSH","REPUBLICAN",2362,3179,74.3000943692985
"2004","WEST VIRGINIA","WV","FAYETTE","54019","JOHN KERRY","DEMOCRAT",8971,16967,52.8732244946072
"2004","WEST VIRGINIA","WV","GILMER","54021","GEORGE W. BUSH","REPUBLICAN",1665,2852,58.3800841514727
"2004","WEST VIRGINIA","WV","GRANT","54023","GEORGE W. BUSH","REPUBLICAN",4063,5047,80.5032692688726
"2004","WEST VIRGINIA","WV","GREENBRIER","54025","GEORGE W. BUSH","REPUBLICAN",8358,14553,57.4314574314574
"2004","WEST VIRGINIA","WV","HAMPSHIRE","54027","GEORGE W. BUSH","REPUBLICAN",5489,7996,68.6468234117059
"2004","WEST VIRGINIA","WV","HANCOCK","54029","GEORGE W. BUSH","REPUBLICAN",7298,14321,50.9601284826479
"2004","WEST VIRGINIA","WV","HARDY","54031","GEORGE W. BUSH","REPUBLICAN",3635,5276,68.8968915845337
"2004","WEST VIRGINIA","WV","HARRISON","54033","GEORGE W. BUSH","REPUBLICAN",17111,30588,55.9402380018308
"2004","WEST VIRGINIA","WV","JACKSON","54035","GEORGE W. BUSH","REPUBLICAN",7686,13158,58.4131326949384
"2004","WEST VIRGINIA","WV","JEFFERSON","54037","GEORGE W. BUSH","REPUBLICAN",10539,19993,52.7134497073976
"2004","WEST VIRGINIA","WV","KANAWHA","54039","GEORGE W. BUSH","REPUBLICAN",44430,87928,50.5299790737876
"2004","WEST VIRGINIA","WV","LEWIS","54041","GEORGE W. BUSH","REPUBLICAN",4445,6999,63.509072724675
"2004","WEST VIRGINIA","WV","LINCOLN","54043","GEORGE W. BUSH","REPUBLICAN",4102,8312,49.3503368623677
"2004","WEST VIRGINIA","WV","LOGAN","54045","JOHN KERRY","DEMOCRAT",7877,14987,52.5588843664509
"2004","WEST VIRGINIA","WV","MCDOWELL","54047","JOHN KERRY","DEMOCRAT",4501,7299,61.6659816413207
"2004","WEST VIRGINIA","WV","MARION","54049","JOHN KERRY","DEMOCRAT",12771,25194,50.6906406287211
"2004","WEST VIRGINIA","WV","MARSHALL","54051","GEORGE W. BUSH","REPUBLICAN",8516,15072,56.5021231422505
"2004","WEST VIRGINIA","WV","MASON","54053","GEORGE W. BUSH","REPUBLICAN",6487,11990,54.1034195162635
"2004","WEST VIRGINIA","WV","MERCER","54055","GEORGE W. BUSH","REPUBLICAN",13057,22379,58.3448768935162
"2004","WEST VIRGINIA","WV","MINERAL","54057","GEORGE W. BUSH","REPUBLICAN",7854,11461,68.5280516534334
"2004","WEST VIRGINIA","WV","MINGO","54059","JOHN KERRY","DEMOCRAT",5983,10655,56.1520412951666
"2004","WEST VIRGINIA","WV","MONONGALIA","54061","GEORGE W. BUSH","REPUBLICAN",17670,34306,51.5070250102023
"2004","WEST VIRGINIA","WV","MONROE","54063","GEORGE W. BUSH","REPUBLICAN",3590,5951,60.3259956309864
"2004","WEST VIRGINIA","WV","MORGAN","54065","GEORGE W. BUSH","REPUBLICAN",4511,6847,65.8828684095224
"2004","WEST VIRGINIA","WV","NICHOLAS","54067","GEORGE W. BUSH","REPUBLICAN",5485,10351,52.9900492706019
"2004","WEST VIRGINIA","WV","OHIO","54069","GEORGE W. BUSH","REPUBLICAN",11694,20392,57.3460180462927
"2004","WEST VIRGINIA","WV","PENDLETON","54071","GEORGE W. BUSH","REPUBLICAN",2146,3544,60.5530474040632
"2004","WEST VIRGINIA","WV","PLEASANTS","54073","GEORGE W. BUSH","REPUBLICAN",2061,3435,60
"2004","WEST VIRGINIA","WV","POCAHONTAS","54075","GEORGE W. BUSH","REPUBLICAN",2295,3918,58.5758039816233
"2004","WEST VIRGINIA","WV","PRESTON","54077","GEORGE W. BUSH","REPUBLICAN",7855,11929,65.8479336071758
"2004","WEST VIRGINIA","WV","PUTNAM","54079","GEORGE W. BUSH","REPUBLICAN",15716,25151,62.4865810504552
"2004","WEST VIRGINIA","WV","RALEIGH","54081","GEORGE W. BUSH","REPUBLICAN",18519,30525,60.6683046683047
"2004","WEST VIRGINIA","WV","RANDOLPH","54083","GEORGE W. BUSH","REPUBLICAN",6512,11490,56.6753698868581
"2004","WEST VIRGINIA","WV","RITCHIE","54085","GEORGE W. BUSH","REPUBLICAN",3086,4196,73.5462345090562
"2004","WEST VIRGINIA","WV","ROANE","54087","GEORGE W. BUSH","REPUBLICAN",3440,6100,56.3934426229508
"2004","WEST VIRGINIA","WV","SUMMERS","54089","GEORGE W. BUSH","REPUBLICAN",2978,5524,53.9102099927589
"2004","WEST VIRGINIA","WV","TAYLOR","54091","GEORGE W. BUSH","REPUBLICAN",3893,6551,59.4260418256755
"2004","WEST VIRGINIA","WV","TUCKER","54093","GEORGE W. BUSH","REPUBLICAN",2179,3600,60.5277777777778
"2004","WEST VIRGINIA","WV","TYLER","54095","GEORGE W. BUSH","REPUBLICAN",2798,4245,65.9128386336867
"2004","WEST VIRGINIA","WV","UPSHUR","54097","GEORGE W. BUSH","REPUBLICAN",6191,9293,66.6200365866781
"2004","WEST VIRGINIA","WV","WAYNE","54099","GEORGE W. BUSH","REPUBLICAN",10070,18609,54.1136009457789
"2004","WEST VIRGINIA","WV","WEBSTER","54101","JOHN KERRY","DEMOCRAT",1965,3714,52.907915993538
"2004","WEST VIRGINIA","WV","WETZEL","54103","GEORGE W. BUSH","REPUBLICAN",3656,7038,51.946575731742
"2004","WEST VIRGINIA","WV","WIRT","54105","GEORGE W. BUSH","REPUBLICAN",1727,2654,65.0715900527506
"2004","WEST VIRGINIA","WV","WOOD","54107","GEORGE W. BUSH","REPUBLICAN",24948,39227,63.5990516735922
"2004","WEST VIRGINIA","WV","WYOMING","54109","GEORGE W. BUSH","REPUBLICAN",4985,8718,57.1805459967883
"2004","WISCONSIN","WI","ADAMS","55001","JOHN KERRY","DEMOCRAT",5447,10456,52.0944912012242
"2004","WISCONSIN","WI","ASHLAND","55003","JOHN KERRY","DEMOCRAT",5805,9199,63.1046852918795
"2004","WISCONSIN","WI","BARRON","55005","GEORGE W. BUSH","REPUBLICAN",12030,23937,50.2569244266199
"2004","WISCONSIN","WI","BAYFIELD","55007","JOHN KERRY","DEMOCRAT",5845,9699,60.2639447365708
"2004","WISCONSIN","WI","BROWN","55009","GEORGE W. BUSH","REPUBLICAN",67173,123294,54.4819699255438
"2004","WISCONSIN","WI","BUFFALO","55011","JOHN KERRY","DEMOCRAT",3998,7591,52.6676327229614
"2004","WISCONSIN","WI","BURNETT","55013","GEORGE W. BUSH","REPUBLICAN",4743,9321,50.8850981654329
"2004","WISCONSIN","WI","CALUMET","55015","GEORGE W. BUSH","REPUBLICAN",14721,25276,58.2410191485995
